CurveID,CurveName,DataSource,Commodity,ProductOrMarket,Location,ContractType,PriceType,Granularity,PublicationFrequency,PublicationCalendar,Currency,CurveUnit,CurveType,UsageType,Description,OwnerRole,Destination,CurveStatus,SettlementTime,ProductCode,CreatedBy,CreatedDateTimeUtc,GMACurveID,TimeOfDay,Timezone,SurfaceContractType,SurfaceStrikeType
1884,P_H_Romania_DOP.EUR,House Curve,Power,Romanian Power,Romania,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-06 00:03:07.020,NULL,Off Peak,NULL,NULL,NULL
3397,P_H_Romania_HOP.EUR,House Curve,Power,Romanian Power,Romania,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly OffPeak (Shifted one hour forward from source curve),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-27 16:54:12.603,NULL,Off Peak,NULL,NULL,NULL
1891,P_H_Romania_MOP.EUR,House Curve,Power,Romanian Power,Romania,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-06 00:03:07.100,NULL,Off Peak,NULL,NULL,NULL
1890,P_H_Romania_MP.EUR,House Curve,Power,Romanian Power,Romania,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-06 00:03:07.083,NULL,Peak,NULL,NULL,NULL
NULL,Settle_NBP_FX_input_EUR.PLN,Polish National Bank,FX,NULL,Poland,OTC Spot FX,Settle,Daily,Daily,NULL,PLN,EUR,Settlement Price,NULL,Polish National Bank EUR PLN Exchange Rate,GPGWriter,NULL,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6182,Settle_NYMEX_LGT_NYM_RBOB_M.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-03-08 17:38:40.370,NULL,NULL,NULL,NULL,NULL
701,Settle_PEG_N_GRT_P3,GRT Gaz,Natural Gas,PEG-Nord,France,Cashout Charge,Mid,Daily,Daily,None,EUR,MWh,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 22:09:37.063,NULL,NULL,NULL,NULL,NULL
242,Settle_PEG_S_GRT_P1,GRT Gaz,Natural Gas,PEG-Sud,France,Cashout Price,Mid,Daily,Daily,None,EUR,MWh,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:05:20.283,NULL,NULL,NULL,NULL,NULL
432,Settle_Platts_ HVY_ICE_1FO_CRG_CIF_N_M.USD,Platts,Oil - Heavy,1% Fuel Oil,NWE,CIF,Mid,Daily,Daily,Platts,USD,Mt,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:58:00.160,NULL,NULL,NULL,NULL,NULL
5865,Settle_Platts_CPC_Bld_Augusta_Diff.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-09-27 08:48:15.023,NULL,NULL,NULL,NULL,NULL
NULL,Settle_Platts_CRUDE_DAS_BLEND_OSP_DATED_DIFF.USD,Platts,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ArcTimeSeries,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6188,Settle_PLATTS_CRUDE_FORTIES_DIFF.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-03-09 15:24:47.793,NULL,NULL,NULL,NULL,NULL
4574,Settle_Platts_CRUDE_Girassol.USD,Platts,Oil - Crude,Girassol,WAF,Cash,Settle,Daily,NULL,NULL,USD,bbl,Settlement Price,NULL,NULL,ProductControl,ArcTimeSeries,Active,4.30 GMT,AASNL00,gazpromuk\svc_arcservice_prod,2015-11-13 20:13:55.107,NULL,NULL,NULL,NULL,NULL
4576,Settle_Platts_CRUDE_Murban.USD,Platts,Oil - Crude,Murban,AG,Cash,Settle,Daily,NULL,NULL,USD,bbl,Settlement Price,NULL,NULL,ProductControl,ArcTimeSeries,Active,9.30 GMT,AAKNL00,gazpromuk\svc_arcservice_prod,2015-11-13 20:13:58.430,NULL,NULL,NULL,NULL,NULL
6106,Settle_Platts_Crude_OmanM2_M.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-01-19 15:57:52.227,NULL,NULL,NULL,NULL,NULL
3924,SETTLE_PLATTS_CRUDE_QATAR_LSC_ADP_DIFF.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-06-12 14:11:18.053,NULL,NULL,NULL,NULL,NULL
NULL,P_Retail_Bulgaria_SB.EUR,GMT Trader,Power,Bulgarian Power,Bulgaria,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Base,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_Bulgaria_SP.EUR,GMT Trader,Power,Bulgarian Power,Bulgaria,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Bulgaria_YOP.EUR,GMT Trader,Power,Bulgarian Power,Bulgaria,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_Czech.EUR,GMT Trader,Power,Czech Power,Czech Republic,OTC Physical Power,Mid,15-min,Daily,UK Business Days,EUR,MWh,Forward Curve,Intraday,,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,P_Retail_Czech_DP.EUR,GMT Trader,Power,Czech Power,Czech Republic,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Czech_QP.EUR,GMT Trader,Power,Czech Power,Czech Republic,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Czech_WP.EUR,GMT Trader,Power,Czech Power,Czech Republic,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
3353,P_Retail_Dutch_DP.EUR,GMT Trader,Power,Dutch Power,Netherlands,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:46:35.550,NULL,Peak,NULL,NULL,NULL
3349,P_Retail_Dutch_HB.EUR,GMT Trader,Power,Dutch Power,Netherlands,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Base (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:46:33.893,NULL,Base,NULL,NULL,NULL
3369,P_Retail_Dutch_YP.EUR,GMT Trader,Power,Dutch Power,Netherlands,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:46:41.877,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_France_DB.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Base ,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_France_MOP.EUR,GMT Trader,Power,French Power,France,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
3329,P_Retail_Germany_DB.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Base ,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:44:57.407,NULL,Base,NULL,NULL,NULL
3331,P_Retail_Germany_DOP.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:44:57.643,NULL,Off Peak,NULL,NULL,NULL
3330,P_Retail_Germany_DP.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:44:57.500,NULL,Peak,NULL,NULL,NULL
3328,P_Retail_Germany_HOP.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly OffPeak (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:44:57.157,NULL,Off Peak,NULL,NULL,NULL
3341,P_Retail_Germany_QOP.EUR,GMT Trader,Power,German Power,Germany,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-02-24 09:45:00.893,NULL,Off Peak,NULL,NULL,NULL
5300,Settle_Platts_CRUDE_Statfjord.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-06-07 18:07:58.147,NULL,NULL,NULL,NULL,NULL
6602,Settle_Platts_CRUDE_UPPER_ZAKUM_OSP_DIFF.USD,Platts,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-10-19 15:07:41.883,NULL,NULL,NULL,NULL,NULL
4570,Settle_Platts_CRUDE_Ural_Rotterdam.USD,Platts,Oil - Crude,Urals NWE,MED,Cash,Settle,Daily,NULL,NULL,USD,bbl,Settlement Price,NULL,NULL,ProductControl,ArcTimeSeries,Active,4.30 GMT,PCAFW00,gazpromuk\svc_arcservice_prod,2015-11-13 20:13:46.900,NULL,NULL,NULL,NULL,NULL
5588,Settle_Platts_FO_Straight_Run.USD,Platts,Oil - Heavy,SRFO,NWE,Cash,Settle,Daily,NULL,NULL,USD,Mt,Settlement Price,NULL,NULL,ProductControl,ArcTimeSeries,Active,4.30 GMT,NULL,gazpromuk\svc_arcservice_prod,2016-08-22 16:00:47.107,NULL,NULL,NULL,NULL,NULL
442,Settle_Platts_HVY_NYM_1FO_CRG_CIF_MED_M.USD,Platts,Oil - Heavy,1% Fuel Oil,Mediterranean,CIF,Mid,Daily,Daily,Platts,USD,Mt,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:58:05.800,NULL,NULL,NULL,NULL,NULL
5055,Settle_Platts_HVY_NYM_FO1.0_NYH_M.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-03-30 17:38:29.877,NULL,NULL,NULL,NULL,NULL
5401,Settle_Platts_LGT_ICE_NAP_CRG_CIF_N_High.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2016-07-25 16:29:33.547,NULL,NULL,NULL,NULL,NULL
425,Settle_Platts_LGT_NYM_NAP_CRG_CIF_N_M.USD,Platts,Oil - Light,Naphtha,NWE,CIF Cargoes,Mid,Daily,Daily,Platts,USD,Mt,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:57:57.237,NULL,NULL,NULL,NULL,NULL
4225,Settle_Platts_LGT_PROP_2.0VGO_RDAM_FOB_BRG_M.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-08-24 16:05:38.447,NULL,NULL,NULL,NULL,NULL
4308,Settle_Platts_LNG_JKM_HM.USD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ArcTimeSeries,NULL,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-09-16 12:37:28.493,NULL,NULL,NULL,NULL,NULL
445,Settle_Platts_MDL_NYM_JET_BRG_FOB_R_M.USD,Platts,Oil - Distillates,Jet Barge ARA,NWE,Cash,Settle,Daily,Daily,Platts,USD,Mt,Settlement Price,EOD,NULL,ProductControl,ArcTimeSeries,Active,4.30 GMT,PJABA00,GAZPROMUK\svc_arcservice_prod,2013-10-25 19:58:06.130,NULL,NULL,NULL,NULL,NULL
NULL,Settle_Powernext_CLOSE_ETF_WE_DAP.EUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ProductControl,ENDUR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8697,P_NBS_GANSU_OUTPUT_ACC_GROWTH,National Bureau of Statistics of China,Power,NULL,Gansu,Accumulated Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:33:18.653,NULL,NULL,NULL,NULL,NULL
8690,P_NBS_HAINAN_OUTPUT_ACC_GROWTH,National Bureau of Statistics of China,Power,NULL,Hainan,Accumulated Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:33:14.783,NULL,NULL,NULL,NULL,NULL
8646,P_NBS_HEILONGJIANG_OUTPUT_GROWTH,National Bureau of Statistics of China,Power,NULL,Heilongjiang,Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China. Growth Rate (The same period last year=100)(%),FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:49.967,NULL,NULL,NULL,NULL,NULL
8625,P_NBS_HUNAN_OUTPUT_ACC,National Bureau of Statistics of China,Power,NULL,Hunan,Accumulated Output,NULL,Monthly,Monthly,NULL,NULL,100 million kwh,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:37.597,NULL,NULL,NULL,NULL,NULL
8687,P_NBS_HUNAN_OUTPUT_ACC_GROWTH,National Bureau of Statistics of China,Power,NULL,Hunan,Accumulated Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:33:12.910,NULL,NULL,NULL,NULL,NULL
8612,P_NBS_INNER_MONGOLIA_OUTPUT_ACC,National Bureau of Statistics of China,Power,NULL,Inner Mongolia,Accumulated Output,NULL,Monthly,Monthly,NULL,NULL,100 million kwh,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:29.440,NULL,NULL,NULL,NULL,NULL
8583,P_NBS_JILIN_OUTPUT,National Bureau of Statistics of China,Power,NULL,Jilin,Output,NULL,Monthly,Monthly,NULL,NULL,100 million kwh,Fundamental Data,Analysis,Output of Energy Products - NBS China,FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:13.090,NULL,NULL,NULL,NULL,NULL
8645,P_NBS_JILIN_OUTPUT_GROWTH,National Bureau of Statistics of China,Power,NULL,Jilin,Output Growth Rate,NULL,Monthly,Monthly,NULL,NULL,%,Fundamental Data,Analysis,Output of Energy Products - NBS China. Growth Rate (The same period last year=100)(%),FrontOffice,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2017-11-21 13:32:49.350,NULL,NULL,NULL,NULL,NULL
NULL,P_Retail_Hungary_DOP.EUR,GMT Trader,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_Hungary_MOP.EUR,GMT Trader,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_Hungary_SP.EUR,GMT Trader,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Peak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Italy.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Intraday,,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,P_Retail_Italy_HB.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Base (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Base,NULL,NULL,NULL
NULL,P_Retail_Italy_HP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Peak (Shifted one hour forward from source curve),FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Peak,NULL,NULL,NULL
NULL,P_Retail_Italy_MOP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_Italy_QOP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Quarterly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Quarterly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
NULL,P_Retail_Italy_WOP.EUR,GMT Trader,Power,Italian Power,Italy,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly OffPeak,FrontOffice,ArcTimeSeries,Active,NULL,NULL,NULL,NULL,NULL,Off Peak,NULL,NULL,NULL
1556,P_H_Hungary_WOP.EUR,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:18.437,NULL,Off Peak,NULL,NULL,NULL
4072,P_H_Hungary_YOP.USD,House Curve,Power,Hungarian Power,Hungary,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,USD,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-07-23 21:30:59.867,NULL,Off Peak,NULL,NULL,NULL
1573,P_H_Italy_MB.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:20.940,NULL,Base,NULL,NULL,NULL
1581,P_H_Italy_SOP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:21.143,NULL,Off Peak,NULL,NULL,NULL
1580,P_H_Italy_SP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Seasons,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Seasons Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:21.110,NULL,Peak,NULL,NULL,NULL
1572,P_H_Italy_WOP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:20.907,NULL,Off Peak,NULL,NULL,NULL
1571,P_H_Italy_WP.EUR,House Curve,Power,Italian Power,Italy,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-06 15:36:20.893,NULL,Peak,NULL,NULL,NULL
4332,P_H_Nordic_HB.EUR,House Curve,Power,Nordic Power,Nordic,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly Base (Shifted one hour forward from source curve),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2015-09-23 16:06:25.420,NULL,Base,NULL,NULL,NULL
1888,P_H_Romania_WOP.EUR,House Curve,Power,Romanian Power,Romania,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-06 00:03:07.067,NULL,Off Peak,NULL,NULL,NULL
1887,P_H_Romania_WP.EUR,House Curve,Power,Romanian Power,Romania,OTC Physical Power,Mid,Weekly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Weekly Peak,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-06 00:03:07.053,NULL,Peak,NULL,NULL,NULL
1859,P_H_Slovakia_DB.EUR,House Curve,Power,Slovakian Power,Slovakia,OTC Physical Power,Mid,Daily,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Daily Base ,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-04 11:04:35.693,NULL,Base,NULL,NULL,NULL
1866,P_H_Slovakia_MB.EUR,House Curve,Power,Slovakian Power,Slovakia,OTC Physical Power,Mid,Monthly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Monthly Base,ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-07-04 11:04:36.953,NULL,Base,NULL,NULL,NULL
1676,P_H_Slovenia_YOP.EUR,House Curve,Power,Slovenian Power,Slovenia,OTC Physical Power,Mid,Yearly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Yearly OffPeak,ProductControl,ArcTimeSeries,Active,NULL,NULL,GAZPROMUK\svc_arcservice_prod,2014-06-07 06:06:16.227,NULL,Off Peak,NULL,NULL,NULL
2669,P_H_Spain_HOP.EUR,House Curve,Power,Spanish Power,Spain,OTC Physical Power,Mid,Hourly,Daily,UK Business Days,EUR,MWh,Forward Curve,Analysis,Arc Derived Curve - Hourly OffPeak (Shifted one hour forward from source curve),ProductControl,ArcTimeSeries,Active,NULL,NULL,gazpromuk\svc_arcservice_prod,2014-12-05 17:22:26.937,NULL,Off Peak,NULL,NULL,NULL
